heat_top_hat/cooled,heat_top_hat/middle,heat_top_hat/measure,heat_top_hat/1mmAbove,heat_top_hat/cooled_1mm_above
251.54425770139,251.54425616345463,251.54425630434932,251.544308967973,251.54431025319838
251.5442579098605,251.54425640850508,251.5442565460485,251.54430956539187,251.544310820048
251.54425812009106,251.54425665990829,251.5442567936798,251.54431017026448,251.54431139051323
251.54425833206767,251.54425691732234,251.54425704693128,251.54431078231016,251.54431196458765
251.5442585458313,251.54425718047312,251.54425730555758,251.54431140140758,251.54431254241302
251.54425876125825,251.54425744888368,251.54425756911425,251.54431202695892,251.54431312368683
251.5442589783892,251.5442577222788,251.54425783735485,251.54431265884128,251.54431370855008
251.54425919726623,251.544258000388,251.54425811003765,251.5443132969378,251.54431429714734
251.54425941776327,251.54425828272676,251.54425838671102,251.5443139406413,251.5443148891706
251.54425963992207,251.5442585690237,251.5442586671321,251.54431458983348,251.54431548476362
251.5442598637285,251.5442588589366,251.54425895098885,251.54431524423364,251.54431608391968
251.54426008916857,251.54425915212343,251.54425923796924,251.54431590356108,251.54431668663233
251.54426031628668,251.54425944831834,251.54425952783592,251.5443165677058,251.54431729305063
251.54426054495235,251.54425974702747,251.5442598201282,251.54431723604688,251.54431790285756
251.54426077520947,251.54426004798418,251.544260114608,251.54431790847312,251.54431851620132
251.54426100710356,251.5442603509241,251.54426041103923,251.54431858487726,251.54431913323364
251.54426124050187,251.54426065535014,251.54426070895826,251.5443192646325,251.54431975363215
251.54426147544962,251.54426096099743,251.54426100812864,251.5443199476307,251.5443203775479
251.54426171193253,251.54426126752386,251.54426130823822,251.54432063359104,251.544321004974
251.54426194993675,251.54426157458744,251.54426160897515,251.54432132223297,251.5443216359042
251.54426218950965,251.54426188192468,251.54426191010435,251.54432201345298,251.5443222704946
251.5442624305145,251.54426218903615,251.54426221115966,251.54432270661644,251.5443229084139
251.5442626729984,251.5442624956583,251.54426251190594,251.54432340161912,251.54432354981734
251.54426291701003,251.54426280152728,251.5442628121081,251.54432409835908,251.544324194864
251.5442631624103,251.54426310614443,251.5442631113002,251.54432479619874,251.5443248432171
251.54426340924755,251.54426340924599,251.5442634092473,251.5443254950356,251.54432549503483
251.54426365751223,251.54426371056007,251.54426370570144,251.54432619464814,251.54432615031484
251.54426390721346,251.5442640100958,251.54426400067175,251.5443268950521,251.54432680907294
251.54426415842948,251.5442643080086,251.5442642943065,251.54432759650217,251.5443274714993
251.5442644110453,251.54426460422513,251.54426458652873,251.5443282987142,251.54432813727487
251.54426466513868,251.54426489890116,251.54426487748688,251.54432900194246,251.5443288065889
251.54426492078915,251.54426519219103,251.54426516732855,251.54432970644254,251.5443294796344
251.54426517787937,251.54426548402384,251.5442654559785,251.5443304119287,251.54433015608672
251.54426543648827,251.54426577455408,251.54426574358433,251.5443311186561,251.544330836138
251.54426569662965,251.54426606386107,251.54426603021943,251.5443318266997,251.54433151980825
251.5442659583171,251.54426635202424,251.54426631595703,251.54433253613442,251.5443322071177
251.54426622163194,251.54426663919608,251.5442666009433,251.5443332472174,251.54433289826378
251.5442664864531,251.544266925309,251.54426688510569,251.54433395965967,251.54433359291286
251.5442667528615,251.54426721051593,251.5442671685905,251.54433467371803,251.54433429126158
251.54426702093957,251.54426749496886,251.54426745154325,251.54433538965083,251.54433499351015
251.54426729056382,251.54426777860152,251.54426773389258,251.54433610716663,251.54433569931936
251.54426756181635,251.5442680615661,251.54426801578418,251.54433682652328,251.54433640888848
251.54426783471084,251.5442683439419,251.54426829729138,251.5443375477959,251.54433712223772
251.54426810926097,251.5442686258082,251.54426857848742,251.54433827105936,251.5443378393872
251.5442683855515,251.54426890731636,251.54426885951762,251.54433899657465,251.54433856054217
251.54426866345455,251.54426918840156,251.54426914031126,251.54433972404533,251.5443392853535
251.54426894305433,251.54426946921518,251.54426942101372,251.54434045373173,251.54434001402552
251.54426922443676,251.54426974990835,251.54426970177005,251.5443411858965,251.54434074676632
251.54426950747163,251.54427003041675,251.5442699825099,251.54434192023996,251.54434148322107
251.54426979224425,251.5442703108915,251.5442702633784,251.544342657024,251.54434222359677
251.5442700787685,251.544270591412,251.5442705444489,251.5443433963238,251.54434296791382
251.54427036705792,251.54427087205738,251.54427082579457,251.54434413821411,251.5443437161921
251.54427065720074,251.54427115297892,251.54427110756095,251.5443448829609,251.54434446864494
251.5442709490621,251.54427143411218,251.544271389677,251.5443456302579,251.54434522490723
251.54427124272982,251.54427171560835,251.54427167228823,251.54434638037046,251.5443459851913
251.5442715382934,251.54427199761892,251.54427195554044,251.54434713356653,251.54434674971344
251.54427183561538,251.54427228007899,251.54427223936204,251.54434788953577,251.5443475181025
251.54427213478462,251.5442725631398,251.54427252389857,251.54434864854528,251.54434829057362
251.54427243581503,251.5442728468807,251.54427280922343,251.54434941067015,251.544349067147
251.54427273872014,251.54427313138092,251.54427309540978,251.54435017598527,251.54434984784274
251.5442730435921,251.5442734167931,251.5442733826047,251.54435094476293,251.5443506328826
251.54427335028836,251.54427370305032,251.5442736707344,251.54435171668442,251.54435142188467
251.54427365890055,251.5442739903049,251.5442739599456,251.5443524920211,251.54435221506952
251.54427396952204,251.54427427871008,251.54427425038608,251.54435327104784,251.54435301266204
251.5442742820075,251.5442745681975,251.54427454198037,251.54435405344074,251.54435381427405
251.5442745964499,251.5442748589201,251.54427483487603,251.54435483947367,251.5443546201292
251.54427491286296,251.5442751509573,251.54427512914637,251.54435562922174,251.54435543024778
251.5442752312604,251.54427544438838,251.54427542486468,251.54435642275985,251.5443562446498
251.54427555173814,251.5442757393683,251.54427572218052,251.54435722036757,251.54435706356568
251.54427587414588,251.54427603582533,251.54427602101495,251.54435802171162,251.5443578865962
251.54427619857893,251.54427633391413,251.54427632151723,251.5443588270705,251.5443587139706
251.54427652513505,251.54427663379101,251.54427662383824,251.54435963672708,251.5443595459226
251.5442768536606,251.54427693538173,251.54427692789653,251.54436045034183,251.5443603820463
251.54427718425265,251.54427723884208,251.54427723384248,251.54436126819633,251.5443612225743
251.54427751692495,251.54427754425146,251.54427754174947,251.54436209036564,251.54436206752675
251.54427785169116,251.54427785168917,251.54427785169082,251.54436291692474,251.54436291692383
251.54427818865145,251.5442781613139,251.54427816381985,251.5443637481618,251.54436377100473
251.54427852764707,251.54427847304663,251.5442784780502,251.5443645837264,251.54436462935251
251.5442788687776,251.5442787870455,251.54427879453465,251.54436542390553,251.5443654922051
251.54427921214509,251.54427910347124,251.54427911342856,251.54436626899127,251.5443663598056
251.54427955758726,251.54427942224112,251.54427943464196,251.54436711862587,251.54436723172978
251.5442799052055,251.54427974351512,251.54427975832937,251.5443679731,251.54436810821937
251.54428025501352,251.5442800673725,251.54428008456418,251.54436883248866,251.5443689892945
251.54428060702497,251.5442803938926,251.5442804134196,251.54436969686668,251.5443698749752
251.54428096134455,251.54428072323938,251.54428074505424,251.5443705665324,251.54437076551028
251.5442813178046,251.5442810553236,251.54428107937156,251.54437144111557,251.54437166046392
251.54428167650912,251.54428139030844,251.54428141652943,251.54437232091314,251.54437256008362
251.54428203756464,251.5442817283602,251.5442817566886,251.54437320622728,251.5443734646216
251.54428240079991,251.54428206938496,251.54428209974816,251.5443740966797,251.54437437363498
251.54428276632086,251.54428241354842,251.5442824458682,251.5443749925715,251.54437528737486
251.5442831341411,251.54428276092966,251.54428279512194,251.5443758939775,251.54437620586134
251.54428350427435,251.54428311160814,251.54428314758266,251.5443768009726,251.5443771291146
251.54428387682995,251.5442834657541,251.54428350341522,251.54437771386625,251.54437805739283
251.54428425163093,251.5442838232657,251.54428386251072,251.54437863226613,251.5443789902411
251.54428462878593,251.54428418431232,251.5442842250331,251.54437955648007,251.54437992791657
251.54428500840626,251.54428454906719,251.54428459114985,251.5443804868219,251.5443808706812
251.54428539031116,251.5442849174228,251.54428496074675,251.5443814228903,251.54438181807245
251.5442857746113,251.5442852895515,251.5442853339905,251.54438236499777,251.5443827703514
251.54428616132026,251.54428566553253,251.54428571095434,251.54438331321916,251.54438372753793
251.54428655045183,251.54428604544512,251.5442860917115,251.5443842676294,251.54438468965236
251.5442869421202,251.54428642946743,251.5442864764343,251.54438522855025,251.5443856569629
251.5442873361386,251.5442868174822,251.5442868649991,251.54438619556484,251.54438662899457
251.5442877326207,251.54428720966655,251.54428725757714,251.5443871689932,251.54438760601448
251.5442881316825,251.54428760620164,251.54428765434375,251.544388149162,251.54438858829474
251.54428853313357,251.54428800696402,251.5442880551692,251.54438913564445,251.54438957535274
251.5442889370894,251.54428841213385,251.54428846022785,251.54439012876566,251.54439056745943
251.54428934356366,251.54428882179042,251.5442888695929,251.5443911286005,251.54439156463485
251.54428975257002,251.54428923601307,251.54428928333766,251.54439213522397,251.54439256689918
251.54429016422785,251.5442896549888,251.54428970164298,251.5443931489713,251.544393574531
251.54429057834017,251.5442900785826,251.54429012436816,251.54439416939857,251.54439458703476
251.54429099502573,251.54429050698042,251.544290551693,251.54439519683942,251.5443956046879
251.5442914144059,251.54429094037306,251.54429098380194,251.5443962316345,251.54439662777298
251.54429183627963,251.54429137861797,251.54429142054707,251.54439727332905,251.54439765578638
251.54429226076763,251.54429182190472,251.54429186211166,251.544398322262,251.54439868900948
251.54429268788363,251.54429227031272,251.54429230856903,251.54439937850836,251.54439972746246
251.54429311764133,251.54429272392125,251.54429275999252,251.544400442143,251.5444007711654
251.54429355016543,251.54429318292765,251.54429321657284,251.54440151351614,251.5444018204077
251.5442939852482,251.54429364717632,251.54429367814961,251.54440259215423,251.5444028746723
251.54429442301384,251.54429411686354,251.54429414491236,251.54440367840564,251.54440393424738
251.54429486358896,251.5442945921907,251.54429461705587,251.5444047726262,251.5444049994262
251.54429530676185,251.54429507299403,251.54429509441178,251.54440587433095,251.5444060696838
251.54429575265857,251.54429555947362,251.5442955771735,251.5444069838737,251.5444071453121
251.54429620129287,251.54429605170893,251.54429606541441,251.54440810132962,251.5444082263314
251.54429665267836,251.54429654977906,251.54429655920768,251.5444092267735,251.54440931276167
251.54429710694544,251.54429705389327,251.54429705875532,251.5444103605717,251.54441040490346
251.54429756387523,251.54429756387276,251.5442975638748,251.5444115022187,251.54441150221768
