heat_double_sin/cooled,heat_double_sin/middle,heat_double_sin/measure,heat_double_sin/1mmAbove,heat_double_sin/cooled_1mm_above
474.5389806199795,474.5389796308525,474.53897972145967,474.40394880488907,474.40394980010956
474.5389806187312,474.5389796175844,474.5389797092926,474.4039487701843,474.4039497774988
474.538980617829,474.53897960930834,474.538979701692,474.4039487403956,474.4039497551293
474.5389806172597,474.5389796058094,474.53897969846133,474.40394871530435,474.40394973298584
474.538980617011,474.538979606873,474.5389796994048,474.4039486946923,474.40394971105326
474.53898061706997,474.5389796122863,474.53897970432774,474.4039486783368,474.4039496893104
474.53898061742393,474.53897962183186,474.5389797130312,474.40394866602776,474.40394966775324
474.53898061806007,474.53897963529556,474.53897972531985,474.40394865754183,474.4039496463607
474.5389806189658,474.5389796524676,474.53897974100187,474.4039486526595,474.403949625112
474.53898062012826,474.5389796731245,474.5389797598731,474.40394865116497,474.4039496040028
474.5389806215346,474.5389796970554,474.53897978174075,474.4039486528377,474.4039495830122
474.53898062317205,474.5389797240456,474.5389798064084,474.40394865745907,474.4039495621247
474.5389806250281,474.53897975388026,474.5389798336802,474.40394866481057,474.4039495413252
474.53898062709044,474.5389797863535,474.5389798633677,474.40394867467654,474.40394952059296
474.5389806293451,474.5389798212334,474.53897989525905,474.40394868683296,474.40394949992293
474.53898063177996,474.5389798583139,474.53897992916586,474.4039487010638,474.403949479295
474.53898063438317,474.53897989739,474.538979964901,474.4039487171546,474.4039494586881
474.5389806371404,474.5389799382273,474.53898000224996,474.4039487348787,474.4039494380976
474.53898064003977,474.5389799806205,474.53898004102547,474.40394875402126,474.40394941750293
474.5389806430683,474.538980024355,474.5389800810312,474.4039487743635,474.40394939688855
474.53898064621336,474.538980069216,474.5389801220709,474.4039487956871,474.4039493762391
474.5389806494631,474.53898011500087,474.53898016395937,474.40394881777934,474.4039493555343
474.53898065280305,474.538980161471,474.53898020647864,474.4039488404098,474.40394933476887
474.53898065622127,474.53898020842337,474.53898024944317,474.40394886336577,474.40394931392245
474.5389806597058,474.5389802556554,474.5389802926678,474.4039488864345,474.4039492929741
474.53898066324234,474.53898030292817,474.5389803359342,474.40394890938546,474.40394927191943
474.5389806668191,474.53898035003914,474.5389803790573,474.40394893200624,474.40394925073775
474.5389806704228,474.5389803967731,474.5389804218405,474.4039489540778,474.40394922941346
474.5389806740414,474.53898044291594,474.5389804640879,474.4039489753821,474.40394920793136
474.5389806776626,474.53898048826403,474.53898050561367,474.40394899570504,474.40394918627055
474.5389806812721,474.53898053257944,474.5389805462004,474.40394901481807,474.4039491644268
474.5389806848577,474.53898057565914,474.53898058566216,474.40394903250746,474.4039491423789
474.53898068840783,474.5389806172989,474.5389806238128,474.40394904855896,474.4039491201061
474.53898069190797,474.53898065726247,474.5389806604363,474.40394906274537,474.4039490976043
474.5389806953463,474.53898069534637,474.53898069534654,474.4039490748527,474.40394907485273
474.5389806987126,474.53898073137856,474.53898072838643,474.40394908470597,474.40394905183877
474.53898070200785,474.53898076536007,474.5389807595571,474.40394909230514,474.4039490285627
474.5389807052367,474.5389807973431,474.5389807889061,474.40394909769566,474.4039490050219
474.538980708401,474.53898082735515,474.5389808164589,474.40394910091834,474.40394898123157
474.5389807115052,474.5389808554487,474.53898084226324,474.4039491020188,474.4039489571887
474.53898071455393,474.5389808816744,474.5389808663659,474.4039491010407,474.40394893289084
474.538980717549,474.5389809060627,474.53898088879447,474.4039490980282,474.4039489083533
474.5389807204951,474.53898092866467,474.538980909596,474.4039490930253,474.40394888357326
474.5389807233957,474.53898094952456,474.53898092881064,474.40394908607584,474.4039488585541
474.5389807262545,474.53898096868613,474.53898094647883,474.40394907722384,474.40394883329884
474.53898072907594,474.53898098619777,474.5389809626448,474.4039490665103,474.4039488078045
474.5389807318621,474.5389810020947,474.53898097734077,474.4039490539844,474.40394878208707
474.53898073461767,474.5389810164256,474.5389809906114,474.40394903968775,474.40394875614373
474.53898073734655,474.5389810292376,474.53898100249967,474.40394902365983,474.40394872997064
474.5389807400512,474.53898104056816,474.53898101304014,474.4039490059528,474.4039487035846
474.53898074273616,474.53898105046494,474.5389810222762,474.40394898660674,474.40394867698217
474.5389807454048,474.5389810589718,474.53898103024824,474.4039489656654,474.40394865016674
474.53898074806074,474.5389810661328,474.53898103699663,474.40394894317285,474.4039486231414
474.53898075070873,474.53898107199353,474.5389810425631,474.4039489191667,474.4039485959026
474.53898075335064,474.53898107659495,474.538981046985,474.40394889370305,474.40394856846746
474.5389807559909,474.5389810799827,474.53898105030424,474.40394886681986,474.4039485408322
474.53898075863384,474.53898108220125,474.5389810525616,474.4039488385536,474.40394851299305
474.538980761282,474.5389810832936,474.5389810537966,474.40394880896287,474.4039484849675
474.5389807639393,474.53898108330446,474.53898105404994,474.40394877808427,474.4039484567518
474.5389807666098,474.53898108227816,474.53898105336214,474.40394874596205,474.4039484283491
474.5389807692969,474.5389810802584,474.53898105177353,474.4039487126398,474.4039483997627
474.538980772005,474.5389810772883,474.5389810493235,474.40394867815246,474.40394837098853
474.53898077473616,474.53898107341354,474.5389810460539,474.4039486425616,474.40394834204443
474.53898077749517,474.5389810686777,474.5389810420046,474.40394860590266,474.4039483129264
474.538980780286,474.5389810631232,474.5389810372145,474.40394856820967,474.40394828363026
474.53898078311136,474.53898105679696,474.5389810317267,474.40394852954597,474.4039482541744
474.538980785975,474.53898104974166,474.5389810255799,474.4039484899458,474.4039482245543
474.53898078888096,474.5389810420014,474.5389810188149,474.403948449453,474.4039481947734
474.5389807918327,474.5389810336201,474.5389810114717,474.40394840811155,474.40394816483473
474.53898079483486,474.53898102463955,474.5389810035889,474.4039483659547,474.4039481347343
474.5389807978893,474.53898101510845,474.5389809952106,474.4039483230476,474.4039481044903
474.53898080100055,474.53898100506854,474.53898098637535,474.4039482794237,474.40394807409865
474.5389808041732,474.53898099456114,474.5389809771211,474.40394823511537,474.40394804355464
474.53898080740913,474.5389809836357,474.53898096749293,474.4039481901893,474.4039480128772
474.5389808107128,474.53898097233355,474.53898095752874,474.40394814467805,474.40394798206165
474.538980814088,474.538980960699,474.5389809472691,474.40394809862573,474.40394795111155
474.53898081753823,474.5389809487759,474.5389809367542,474.403948052076,474.40394792002996
474.5389808210682,474.5389809366052,474.5389809260217,474.4039480050609,474.40394788881224
474.5389808246796,474.53898092423714,474.5389809151174,474.4039479576482,474.4039478574775
474.53898082837696,474.53898091171266,474.5389809040789,474.40394790987,474.40394782602107
474.5389808321651,474.5389808990727,474.5389808929438,474.4039478617579,474.4039477944382
474.53898083604565,474.5389808863677,474.5389808817581,474.4039478133803,474.40394776274826
474.538980840023,474.53898087363837,474.53898087055916,474.4039477647688,474.4039477309464
474.53898084410116,474.5389808609291,474.5389808593876,474.40394771596755,474.40394769903605
474.5389808482837,474.5389808482837,474.5389808482837,474.40394766702036,474.4039476670205
474.5389808525751,474.53898083574296,474.53898083728484,474.4039476179584,474.40394763489434
474.5389808569773,474.5389808233575,474.53898082643724,474.40394756885104,474.4039476026779
474.5389808614944,474.53898081116796,474.5389808157781,474.4039475197292,474.40394757036563
474.5389808661318,474.5389807992157,474.5389808053455,474.40394747062464,474.40394753795306
474.5389808708906,474.5389807875506,474.5389807951849,474.40394742160623,474.4039475054597
474.5389808757757,474.53898077621386,474.53898078533405,474.40394737270543,474.4039474728807
474.53898088079046,474.5389807652493,474.53898077583324,474.40394732396595,474.40394744021904
474.5389808859388,474.538980754701,474.5389807667228,474.40394727543185,474.4039474074783
474.5389808912257,474.5389807446105,474.53898075804096,474.4039472271347,474.40394737465317
474.5389808966521,474.5389807350272,474.5389807498326,474.4039471791431,474.4039473417638
474.538980902223,474.53898072599236,474.5389807421356,474.4039471314886,474.40394730880496
474.5389809079435,474.538980717548,474.53898073498874,474.4039470842031,474.40394727577166
474.53898091381427,474.5389807097423,474.53898072843594,474.4039470373546,474.4039472426838
474.5389809198405,474.5389807026174,474.5389807225157,474.403946990975,474.4039472095364
474.53898092602583,474.5389806962172,474.5389807172684,474.40394694510815,474.4039471763326
474.53898093237393,474.5389806905856,474.5389807127342,474.403946899798,474.4039471430758
474.53898093889,474.5389806857658,474.53898070895275,474.40394685507704,474.4039471097607
474.5389809455745,474.5389806818041,474.5389807059663,474.4039468110121,474.4039470764075
474.5389809524328,474.5389806787434,474.5389807038141,474.4039467676356,474.40394704301104
474.53898095947005,474.53898067662715,474.5389807025364,474.4039467249805,474.403947009566
474.53898096668655,474.5389806755005,474.538980702174,474.40394668311274,474.4039469760927
474.53898097408785,474.53898067540706,474.53898070276705,474.40394664206514,474.403946942586
474.53898098167735,474.53898067639057,474.5389807043558,474.40394660188156,474.40394690904907
474.53898098945876,474.53898067849536,474.5389807069806,474.40394656260617,474.4039468754852
474.5389809974379,474.53898068176636,474.53898071068284,474.40394652427284,474.4039468418891
474.5389810056143,474.5389806862459,474.538980715501,474.4039464869453,474.40394680828115
474.5389810139935,474.53898069197885,474.5389807214764,474.4039464506575,474.403946774656
474.53898102258154,474.5389806990109,474.5389807286509,474.40394641544435,474.4039467410083
474.5389810313776,474.5389807073829,474.5389807370618,474.40394638136803,474.4039467073587
474.53898104038757,474.5389807171404,474.53898074675084,474.40394634846325,474.40394667370174
474.538981049615,474.5389807283275,474.5389807577584,474.40394631677384,474.40394664004066
474.5389810590637,474.53898074098805,474.5389807701248,474.40394628634374,474.4039466063788
474.53898106873953,474.5389807551701,474.538980783894,474.4039462572094,474.40394657271065
474.53898107864137,474.53898077091026,474.53898079909936,474.40394622942995,474.40394653905685
474.5389810887755,474.5389807882563,474.5389808157848,474.4039462030415,474.403946505412
474.53898109914803,474.5389808072573,474.5389808339953,474.40394617808204,474.40394647177095
474.53898110975734,474.5389808279474,474.53898085376204,474.40394615460787,474.4039464381539
474.5389811206097,474.5389808503753,474.5389808751296,474.40394613265653,474.40394640455565
474.53898113170885,474.53898087458526,474.53898089813856,474.40394611227185,474.4039463709794
474.5389811430583,474.5389809006212,474.53898092282924,474.4039460934979,474.4039463374285
474.53898115466484,474.53898092853456,474.53898094924887,474.40394607637427,474.40394630389756
474.538981166526,474.53898095835507,474.5389809774242,474.4039460609537,474.403946270407
474.5389811786487,474.5389809901339,474.53898100740247,474.40394604727555,474.40394623695164
474.53898119103945,474.53898102392367,474.53898103923206,474.4039460353807,474.40394620352595
474.53898120369576,474.53898105975145,474.53898107293725,474.40394602531956,474.40394617015056
474.5389812166243,474.5389810976694,474.53898110856613,474.4039460171324,474.40394613681997
474.5389812298289,474.5389811377219,474.53898114615924,474.4039460108634,474.4039461035377
474.5389812433129,474.53898117995266,474.5389811857567,474.40394600655617,474.40394607030663
474.53898125708383,474.5389812244176,474.53898122741003,474.4039460042546,474.4039460371219
474.53898127113814,474.538981271138,474.53898127113814,474.40394600400367,474.40394600400367
