cooled,middle,measure,1mmAbove,1mmbelov
476.0685489215691,476.06851777547456,476.06852062865056,476.0685222548418,476.0685186666352
476.0685499777634,476.06853486333057,476.068536247907,476.06853690498343,476.0685352436724
476.0685509732621,476.06855097326314,476.06855097326377,476.06855071649386,476.0685508719245
476.0685519032947,476.0685660283748,476.06856473443065,476.06856362342984,476.06856547678603
476.0685527677439,476.0685800267519,476.06857752965857,476.068575624152,476.06857905640106
476.06855356855453,476.0685929997727,476.06858938762946,476.0685867455672,476.0685916412119
476.06855430760623,476.0686049777654,476.06860033606546,476.06859701368194,476.06860326064213
476.06855498621917,476.0686159819919,476.06861039440184,476.0686064467304,476.0686139353205
476.06855560628856,476.06862604303257,476.0686195905909,476.06861507093544,476.06862369491535
476.0685561695128,476.06863518827515,476.0686279496674,476.06862290978285,476.0686325659975
476.06855667759004,476.0686434451073,476.0686354966656,476.0686299867583,476.0686405751385
476.06855713232807,476.0686508427025,476.06864225825205,476.0686363268778,476.0686477506412
476.06855753519295,476.0686574046675,476.0686482560052,476.0686419503868,476.0686541154097
476.0685578880057,476.0686631603924,476.06865351678994,476.06864688248726,476.06865969795723
476.0685581925369,476.0686681384419,476.06865806671624,476.06865114767317,476.06866452599644
476.068558450329,476.0686723636617,476.0686619284949,476.0686547672521,476.06866862363296
476.0685586631642,476.06867586481155,476.0686651284149,476.0686577658859,476.0686720187689
476.0685588327409,476.06867866927985,476.0686676915107,476.06866016706056,476.06867473797587
476.06855896075723,476.06868080445406,476.0686696428168,476.0686619942615,476.06867680782483
476.06855904892905,476.06868229802444,476.068671007644,476.0686632712333,476.06867825518015
476.0685590989099,476.06868317662025,476.0686718103335,476.06866402081295,476.06867910587783
476.0685591124253,476.06868346809233,476.06867207634303,476.0686642668825,476.0686793869379
476.0685590911642,476.0686831996907,476.068671830581,476.06866403280856,476.06867912479765
476.0685590368358,476.06868239894624,476.06867109821286,476.06866334220155,476.0686783461677
476.0685589511371,476.06868109324853,476.06866990427454,476.06866221854784,476.06867707762086
476.06855883576674,476.06867930998544,476.06866827380077,476.06866068533344,476.06867534572837
476.0685586924225,476.06867707654465,476.0686662318258,476.06865876604394,476.06867317706116
476.0685585227564,476.0686744195822,476.06866380271504,476.0686564835367,476.0686705974803
476.0685583285535,476.06867136785166,476.06866101275176,476.0686538624708,476.06866763488296
476.0685581114721,476.068667948114,476.0686578863972,476.0686509257933,476.0686643152315
476.06855787314686,476.06866418675287,476.0686544477679,476.06864769612804,476.0686606641227
476.0685576153982,476.0686601130873,476.068650723664,476.068644198619,476.0686567100024
476.0685573398662,476.0686557535849,476.06864673827863,476.06864045596177,476.0686524785486
476.0685570482489,476.0686511356333,476.0686425166459,476.0686364916421,476.0686479963323
476.0685567422446,476.06864628662044,476.068638083801,476.068632329146,476.06864328992486
476.0685564234687,476.0686412326169,476.0686334635736,476.0686279908284,476.0686383846191
476.0685560937825,476.06863600360316,476.0686286833686,476.0686235024008,476.0686333095025
476.0685557548045,476.0686306256985,476.06862376706084,476.06861888626,476.06862808991536
476.06855540814337,476.06862512486975,476.06861873838574,476.0686141646722,476.0686227510494
476.068555055675,476.0686195313261,476.068613624957,476.06860936354485,476.06861732221455
476.06855469900984,476.06861387106176,476.06860845053524,476.06860450516785,476.06861182862934
476.0685543398462,476.06860817146486,476.06860324015514,476.068599613027,476.0686062968653
476.0685539798824,476.06860245992306,476.06859801885105,476.068594710608,476.0686007534935
476.06855362072463,476.06859676237,476.06859281032797,476.06858982014865,476.06859522367375
476.06855326425557,476.06859110911597,476.06858764229236,476.0685849676432,476.0685897368139
476.0685529120816,476.0685855260876,476.06858253844257,476.0685801753232,476.068584318067
476.0685525658126,476.06858003928266,476.06857752254257,476.06857546548133,476.0685789926551
476.0685522273249,476.068574678904,476.0685726222002,476.06857086401965,476.06857378988144
476.06855189822716,476.06856947092103,476.0685678611533,476.0685663932069,476.068568734941
476.0685515802175,476.06856444272154,476.0685632644365,476.06856207652845,476.0685638544048
476.06855127499415,476.06855962169345,476.0685588570841,476.0685579374703,476.06855917484415
476.06855098418305,476.0685550340829,476.0685546630869,476.06855399853805,476.0685547217221
476.06855070963167,476.06855070963167,476.06855070963167,476.0685502852386,476.0685505238949
476.0685504526026,476.0685466687343,476.06854701536,476.0685468150596,476.0685466011483
476.0685502129402,476.0685429089126,476.06854357800677,476.0685435858745,476.0685429510774
476.0685499903113,476.06853942475055,476.06854039262134,476.06854059304123,476.0685395684287
476.0685497841966,476.06853620791077,476.0685374515826,476.0685378294086,476.0685364451125
476.06854959414017,476.0685332510536,476.06853474818155,476.0685352886828,476.06853357400826
476.06854941968635,476.0685305468403,476.0685322757099,476.06853296457024,476.0685309479953
476.0685492603409,476.06852808733277,476.06853002691133,476.0685308502623,476.06852855937194
476.0685491157289,476.0685258664489,476.06852799622703,476.0685289405457,476.0685264022384
476.0685489853524,476.0685238761894,476.0685261763442,476.06852722855945,476.0685244688328
476.0685488687275,476.0685221087903,476.06852456016634,476.0685257076442,476.06852275162225
476.0685487654577,476.0685205578155,476.06852314181026,476.0685243722831,476.0685212443636
476.068548675056,476.06851921544524,476.0685219141279,476.0685232157691,476.06851993946924
476.06854859706664,476.06851807434026,476.06852087041096,476.06852223180846,476.0685188298189
476.0685485310338,476.0685171271613,476.0685200039504,476.06852141410724,476.0685179082919
476.0685484764892,476.0685163663975,476.0685193078807,476.068520756223,476.0685171676005
476.06854843300493,476.0685157850977,476.06851877584825,476.0685202521977,476.0685166010019
476.06854840011,476.06851537570446,476.0685184009446,476.06851989554883,476.0685162011631
476.0685483773438,476.068515130836,476.068518176422,476.06851967994476,476.06851596092184
476.06854836426237,476.06851504327705,476.06851809568553,476.0685195992008,476.0685158732791
476.0685483604029,476.068515105605,476.0685181519504,476.06851964695034,476.0685159310327
476.0685483653095,476.06851531048045,476.06851833850743,476.0685198168993,476.06851612706197
476.0685483785265,476.06851565056417,476.06851864864814,476.0685201027541,476.06851645424643
476.0685483996045,476.06851611865255,476.0685190757877,476.0685204983355,476.06851690559625
476.0685484280769,476.0685167071652,476.0685196129971,476.0685209971459,476.0685174737584
476.0685484634924,476.0685174088666,476.0685202536626,476.0685215929791,476.0685181517122
476.0685485054067,476.06851821663713,476.068520991276,476.068522279728,476.06851893254947
476.0685485533426,476.06851912272253,476.06852181874956,476.0685230507459,476.0685198087485
476.0685486068541,476.068520119977,476.0685227295513,476.0685238999034,476.06852077337567
476.06854866548576,476.06852120106146,476.0685237169727,476.068524820907,476.0685218193104
476.06854872878165,476.0685223586365,476.06852477430505,476.0685258074625,476.0685229394322
476.06854879630373,476.0685235856851,476.06852589513386,476.0685268535509,476.0685241269324
476.0685488675619,476.06852487423873,476.0685270721757,476.0685279523419,476.06852537408116
476.0685489421169,476.0685262172633,476.0685282990005,476.0685290978019,476.0685266740533
476.06854901953324,476.06852760778094,476.06852956923,476.0685302839452,476.06852802007825
476.0685490993154,476.0685290377392,476.0685308755037,476.0685315038698,476.0685294043449
476.06854918102715,476.0685305001488,476.06853221143285,476.0685327515802,476.0685308200714
476.0685492642129,476.06853198767067,476.0685335703088,476.0685340207828,476.0685322601375
476.06854934841647,476.0685334929653,476.0685349454227,476.06853530518373,476.0685337174224
476.0685494332044,476.06853500908267,476.0685363304214,476.0685365988211,476.06853518518216
476.0685495180771,476.06853652790556,476.0685377178856,476.06853789473723,476.0685366555432
476.0685496026007,476.0685380424818,476.06853910146015,476.0685391869687,476.0685381217596
476.06854968634053,476.06853954585483,476.068540474786,476.0685404695481,476.0685395770813
476.06854976879805,476.0685410299143,476.06854183045,476.06854173552387,476.06854101364115
476.0685498495389,476.0685424877074,476.06854316209666,476.0685429789319,476.0685424246931
476.0685499281076,476.06854391189523,476.06854446301736,476.0685441934784,476.0685438031162
476.0685500040483,476.0685452951383,476.0685457265035,476.06854537286966,476.06854514179025
476.0685500769234,476.06854663043225,476.068546946152,476.0685465110971,476.06854643391847
476.0685501462397,476.06854790975297,476.0685481146288,476.0685476012832,476.0685476717177
476.0685502115608,476.06854912610936,476.06854922554334,476.068548637431,476.0685488484041
476.06855027244575,476.068550272446,476.0685502724458,476.0685496134881,476.06854995713167
476.0685503285038,476.06855134238594,476.06855124950795,476.0685505239897,476.06855099171537
476.06855037977607,476.0685523366471,476.06855215738545,476.06855136954925,476.06855195285044
476.0685504263842,476.0685532571951,476.0685529978751,476.06855215185243,476.06855284244403
476.0685504684489,476.0685541059954,476.0685537727734,476.0685528725844,476.0685536624029
476.0685505061012,476.0685548852047,476.06855448405156,476.06855353359276,476.06855441481844
476.06855053944287,476.0685555963903,476.06855513314247,476.06855413622503,476.0685551012128
476.0685505686053,476.0685562417261,476.0685557220329,476.0685546823433,476.06855572369403
476.0685505937157,476.0685568233187,476.06855625264836,476.068555173752,476.06855628430515
476.0685506148826,476.0685573428366,476.06855672651415,476.0685556118856,476.0685567846664
476.06855063223435,476.0685578024023,476.0685571455703,476.0685559985625,476.0685572268362
476.0685506458922,476.06855820398187,476.06855751161385,476.0685563354681,476.06855761272186
476.0685506559772,476.0685585495406,476.0685578264411,476.06855662428785,476.06855794423
476.06855066261227,476.0685588411126,476.06855809191103,476.0685568667637,476.0685582233329
476.06855066591504,476.06855908051426,476.06855830968465,476.06855706445737,476.0685584517948
476.06855066600906,476.0685592697931,476.06855848163303,476.0685572191223,476.06855863160087
476.0685506630145,476.0685594109449,476.06855860958007,476.06855733246795,476.06855876468666
476.0685506570542,476.0685595058637,476.06855869525765,476.0685574061223,476.0685588528912
476.0685506482491,476.0685595565572,476.0685587405008,476.068557441805,476.0685588981616
476.0685506367203,476.06855956499123,476.06855874710607,476.06855744120145,476.06855890240473
476.0685506225894,476.0685595331316,476.06855871687054,476.06855740599747,476.06855886752794
476.068550605973,476.06855946292126,476.06855865156973,476.06855733785704,476.068558795415
476.0685505870007,476.06855935636224,476.0685585530342,476.0685572385008,476.0685586880101
476.06855056579025,476.06855921540733,476.06855842304856,476.06855710960104,476.06855854720686
476.0685505424563,476.0685590419736,476.06855826336493,476.0685569527997,476.06855837486404
476.0685505171324,476.0685588381163,476.0685580758623,476.06855676986316,476.0685581729775
476.0685504899341,476.0685586057606,476.06855786230034,476.06855656244016,476.06855794341385
476.06855046098264,476.06855834687224,476.0685576244758,476.06855633221625,476.06855768808043
476.0685504303993,476.06855806341713,476.06855736418515,476.06855608087704,476.06855740888415
476.068550398297,476.0685577572798,476.0685570831511,476.0685558100363,476.06855710765217
476.0685503648136,476.0685574305832,476.0685567833147,476.06855552151865,476.06855678644627
476.0685503300621,476.0685570852174,476.0685564664031,476.0685552169427,476.0685564470992
476.06855029415476,476.0685567230535,476.0685561341263,476.0685548979107,476.0685560914248
476.06855025723087,476.068556346243,476.06855578845153,476.0685545662717,476.06855572151255
476.0685502194034,476.06855595666127,476.06855543109265,476.0685542236317,476.06855533918093
476.06855018079284,476.06855555627374,476.06855506384613,476.0685538716759,476.0685549463364
476.0685501415209,476.06855514704614,476.0685546885088,476.06855351208986,476.06855454488624
476.0685501016986,476.06855473083715,476.0685543067791,476.0685531464651,476.0685541366323
476.0685500614675,476.0685543098258,476.0685539206496,476.0685527766746,476.0685537236909
476.068550020939,476.06855388587235,476.06855353182027,476.06855240431105,476.06855330786567
476.06854998022357,476.06855346083336,476.06855314198765,476.06855203096427,476.06855289095637
476.0685499394639,476.06855303689304,476.0685527531491,476.06855165851164,476.0685524750846
476.06854989877047,476.06855261590806,476.0685523670012,476.06855128854295,476.06855206205
476.0685498582647,476.06855219984425,476.06855198534083,476.0685509227437,476.06855165376015
476.06854981806794,476.06855179066736,476.06855160996486,476.0685505627996,476.0685512521219
476.06854977829124,476.06855139024196,476.06855124257703,476.0685502103069,476.0685508589428
476.0685497390765,476.06855100073926,476.0685508851629,476.0685498671323,476.0685504763317
476.0685497005345,476.068550624021,476.0685505394236,476.06854953486953,476.0685501060937
476.06854966277706,476.0685502619624,476.0685502070731,476.06854921512445,476.0685497500469
476.0685496259449,476.068549916715,476.06854989007854,476.0685489097465,476.06854941028064
476.0685495901496,476.0685495901501,476.0685495901498,476.06854862033765,476.0685490886092
476.06854955548647,476.06854928381756,476.0685493087039,476.06854834822724,476.0685487865363
476.06854952194806,476.0685489976055,476.0685490456383,476.0685480933191,476.06854850395337
476.06854948949274,476.0685487309204,476.0685488004101,476.06854785510154,476.06854824028306
476.06854945810375,476.06854848337116,476.0685485726625,476.0685476332442,476.0685479951484
476.06854942773896,476.06854825435914,476.0685483618478,476.0685474272309,476.0685477679674
476.06854939835796,476.06854804330527,476.0685481674363,476.0685472365627,476.06854755817676
476.0685493699421,476.06854784978975,476.06854798904493,476.0685470608844,476.0685473653716
476.0685493424504,476.06854767322864,476.0685478261394,476.0685468996927,476.0685471889842
476.0685493158496,476.0685475130943,476.06854767823773,476.068546752535,476.0685470285026
476.068549290106,476.06854736885913,476.068547544857,476.0685466189585,476.0685468834146
476.06854926518037,476.0685472399646,476.06854742548666,476.06854649848214,476.06854675317715
476.06854924105147,476.06854712594856,476.06854731970486,476.0685463907141,476.0685466373443
476.0685492176798,476.0685470262488,476.0685472269973,476.0685462951698,476.0685465353693
476.06854919502604,476.06854694031733,476.0685471468624,476.0685462113766,476.06854644671904
476.0685491730686,476.0685468676704,476.0685470788589,476.06854613892483,476.0685463709267
476.0685491517679,476.0685468077565,476.0685470224823,476.06854607733885,476.068546307456
476.06854913109066,476.06854676004804,476.06854697725004,476.06854602616596,476.06854625579473
476.06854911100373,476.0685467240178,476.06854694268026,476.068545984954,476.0685462154315
476.06854909146824,476.0685466991327,476.06854691828516,476.06854595324324,476.0685461858476
476.0685490724611,476.06854668487796,476.06854690359506,476.0685459305972,476.06854616654624
476.06854905394385,476.06854668071804,476.06854689812,476.06854591655406,476.0685461570066
476.06854903587845,476.068546686128,476.0685469013795,476.0685459106608,476.0685461567177
476.06854901824073,476.0685467005774,476.06854691288953,476.0685459124678,476.0685461651675
476.06854900099256,476.06854672353865,476.0685469321673,476.0685459215199,476.0685461818429
476.06854898410063,476.06854675448415,476.0685469587307,476.0685459373646,476.06854620623204
476.0685489675314,476.0685467928863,476.068546992097,476.06854595954917,476.0685462378227
476.0685489512474,476.06854683823,476.06854703179533,476.0685459876292,476.0685462761137
476.0685489352236,476.0685468899642,476.0685470773224,476.0685460211374,476.06854632057326
476.0685489194223,476.06854694757214,476.06854712820564,476.068546059628,476.06854637069847
476.068548903806,476.0685470105428,476.06854718397716,476.06854610265947,476.0685464259919
476.0685488883494,476.06854707831616,476.06854724412625,476.06854614975765,476.0685464859134
476.06854887301535,476.0685471503804,476.06854730818424,476.06854620048017,476.0685465499645
476.06854885777,476.0685472262075,476.0685473756685,476.0685462543745,476.0685466176331
476.06854884258007,476.06854730527004,476.068547446097,476.06854631098815,476.06854668840725
476.0685488274084,476.06854738706164,476.0685475190062,476.06854636988385,476.06854676179415
476.0685488122293,476.0685474710127,476.06854759387625,476.0685464305788,476.0685468372441
476.06854879700546,476.0685475566161,476.06854767024333,476.0685464926352,476.06854691426355
476.0685487816994,476.0685476433666,476.06854774764474,476.0685465556167,476.06854699236067
476.06854876628563,476.0685477306921,476.06854782555865,476.0685466190384,476.0685470709834
476.06854875072685,476.0685478180869,476.0685479035223,476.06854668246376,476.06854714963947
476.0685487349897,476.06854790502354,476.06854798105337,476.06854674544024,476.0685472278172
476.06854871904073,476.0685479909743,476.0685480576695,476.06854680751525,476.06854730500436
476.06854870284235,476.06854807543306,476.06854813290744,476.06854686825164,476.0685473807083
476.0685486863694,476.06854815782873,476.0685482062461,476.0685469271656,476.06854745437806
476.0685486695843,476.06854823765536,476.06854827722253,476.0685469838201,476.0685475255212
476.0685486524493,476.0685483144049,476.06854834537165,476.0685470377764,476.0685475936429
476.06854863493993,476.0685483875102,476.06854841017616,476.06854708855417,476.0685476581964
476.068548617018,476.0685484564635,476.0685484711711,476.06854713571465,476.06854771868694
476.06854859865047,476.0685485207374,476.06854852787455,476.0685471788056,476.0685477746032
476.06854857980386,476.06854857980414,476.068548579804,476.0685472173743,476.0685478254328
476.0685485604466,476.06854863326055,476.0685486265902,476.06854725107183,476.06854787078294
476.0685485405896,476.0685486811082,476.06854866823574,476.0685472799057,476.06854791065837
476.0685485202361,476.0685487235021,476.0685487048815,476.0685473040057,476.0685479452078
476.0685484993888,476.06854876059134,476.06854873666344,476.0685473234965,476.0685479745742
476.068548478066,476.0685487924974,476.0685487636934,476.0685473384882,476.06854799887867
476.0685484562709,476.06854881937096,476.0685487861085,476.0685473491072,476.0685480182656
476.0685484340113,476.06854884135225,476.0685488040371,476.0685473554737,476.0685480328712
476.0685484112951,476.06854885858183,476.06854881760745,476.06854735770787,476.0685480428316
476.06854838812444,476.0685488712028,476.0685488269497,476.06854735592935,476.068548048284
476.0685483645192,476.0685488793491,476.0685488321874,476.06854735025945,476.0685480493617
476.06854834048147,476.06854888316485,476.06854883345153,476.06854734081827,476.06854804620264
476.06854831601294,476.06854888278986,476.0685488308695,476.0685473277227,476.0685480389409
476.0685482911342,476.0685488783651,476.06854882457105,476.0685473110997,476.0685480277165
476.0685482658469,476.068548870031,476.0685488146839,476.0685472910666,476.0685480126639
476.0685482401592,476.06854885792825,476.0685488013367,476.068547267744,476.06854799391954
476.068548214079,476.06854884219706,476.0685487846575,476.068547241252,476.0685479716196
476.0685481876076,476.0685488229726,476.0685487647691,476.0685472117032,476.06854794589316
476.0685481607664,476.0685488004052,476.0685487418102,476.0685471792331,476.06854791688966
476.0685481335567,476.06854877463064,476.0685487159042,476.06854714395473,476.06854788473913
476.0685481059797,476.06854874578175,476.06854868717187,476.06854710597867,476.0685478495684
476.06854807805706,476.06854871401373,476.06854865575605,476.06854706544436,476.06854781153163
476.06854804979014,476.0685486794598,476.0685486217781,476.0685470224632,476.0685477707563
476.06854802118676,476.0685486422606,476.0685485853664,476.0685469771553,476.0685477273788
476.0685479922549,476.06854860255646,476.06854854664897,476.06854692964095,476.06854768153516
476.0685479629951,476.0685485604767,476.0685485057436,476.0685468800277,476.068547633349
476.0685479334304,476.0685485161833,476.0685484627995,476.06854682846114,476.0685475829812
476.06854790356135,476.0685484698064,476.06854841793466,476.06854677504947,476.06854753055586
476.0685478733881,476.0685484214735,476.0685483712654,476.06854671989856,476.0685474761951
476.06854784293415,476.06854837134995,476.0685483229437,476.06854666315706,476.06854742006277
476.0685478121998,476.06854831956406,476.0685482730863,476.0685466049314,476.0685473622816
476.06854778119305,476.0685482662561,476.0685482218213,476.06854654534175,476.0685473029875
476.068547749922,476.06854821156674,476.0685481692772,476.0685464845089,476.0685472423171
476.0685477183866,476.0685481556218,476.0685481155683,476.06854642253705,476.0685471803902
476.06854768661066,476.0685480985902,476.06854806085033,476.06854635957797,476.0685471173749
476.06854765459445,476.06854804059844,476.06854800523803,476.0685462957366,476.0685470533915
476.0685476223376,476.06854798177176,476.0685479488453,476.0685462311167,476.06854698855966
476.06854758986464,476.06854792228046,476.0685478918291,476.06854616587174,476.0685469230487
476.0685475571753,476.0685478622502,476.06854783430344,476.0685461001053,476.06854685697823
476.06854752427773,476.0685478018215,476.0685477763967,476.0685460339382,476.0685467904847
476.06854749117986,476.06854774113475,476.0685477182372,476.06854596749054,476.0685467237041
476.068547457881,476.06854768031445,476.0685476599382,476.06854590086556,476.0685466567555
476.0685474244063,476.0685476195325,476.06854760165766,476.0685458342178,476.0685465898093
476.06854739075555,476.0685475589138,476.06854754350945,476.0685457676508,476.0685465229847
476.0685473569275,476.06854749858314,476.0685474856066,476.06854570126757,476.0685464564008
476.06854732294795,476.068547438712,476.0685474281073,476.06854563522285,476.06854639022794
476.06854728881615,476.0685473794254,476.068547371125,476.0685455696198,476.0685463245852
476.0685472545399,476.06854732086344,476.06854731478774,476.0685455045786,476.06854625960864
476.06854722012747,476.06854726316675,476.06854725922403,476.06854544021985,476.06854619543464
476.0685471855779,476.06854720646146,476.0685472045484,476.06854537664776,476.0685461321833
476.0685471509169,476.06854715091697,476.0685471509169,476.0685453140151,476.0685460700232
476.06854711614176,476.06854709662906,476.0685470984165,476.06854525240044,476.0685460090451
476.0685470812423,476.06854704357585,476.0685470470263,476.0685451917809,476.0685459492256
476.0685470462336,476.06854699174596,476.0685469967373,476.06854513215455,476.0685458905581
476.0685470111034,476.0685469410872,476.06854694750115,476.06854507347276,476.06854583298957
476.0685469758486,476.06854689156086,476.0685468992821,476.0685450157023,476.06854577648255
476.0685469404663,476.06854684312873,476.06854685204536,476.06854495881055,476.068545721
476.06854690494447,476.06854679574025,476.06854680574395,476.0685449027501,476.0685456664907
476.06854686929796,476.068546749381,476.0685467603661,476.0685448475166,476.06854561294494
476.0685468335148,476.06854670400054,476.0685467158648,476.06854479306287,476.06854556031175
476.0685467975829,476.068546659549,476.06854667219363,476.0685447393421,476.0685455085403
476.06854676151715,476.0685466160105,476.0685466293397,476.06854468634856,476.0685454576198
476.0685467253056,476.06854657333514,476.06854658725644,476.06854463403585,476.06854540749947
476.06854668894533,476.0685465314846,476.068546545909,476.06854458237086,476.06854535814244
476.06854665243316,476.0685464904203,476.0685465052617,476.0685445313204,476.06854530951085
476.0685466157565,476.0685464500934,476.0685464652691,476.06854448083874,476.06854526155524
476.0685465789312,476.06854641048625,476.06854642591674,476.0685444309189,476.0685452142631
476.06854654194484,476.0685463715497,476.06854638715896,476.06854438151476,476.0685451675845
476.0685465047847,476.0685463332357,476.06854634895063,476.06854433258076,476.0685451214703
476.06854646746694,476.0685462955254,476.0685463112763,476.0685442841091,476.0685450759069
476.06854642997916,476.0685462583705,476.0685462740908,476.0685442360544,476.06854503084526
476.0685463923179,476.0685462217323,476.06854623735893,476.0685441883833,476.06854498624756
476.06854635448036,476.0685461855724,476.06854620104536,476.06854414106294,476.0685449420768
476.06854631645376,476.0685461498433,476.0685461651058,476.06854409404843,476.0685448982845
476.0685462782543,476.0685461145246,476.0685461295232,476.0685440473308,476.06854485485553
476.0685462398695,476.06854607956893,476.06854609425335,476.068544000865,476.0685448117415
476.06854620128615,476.06854604492867,476.0685460592519,476.0685439546062,476.06854476889396
476.06854616252116,476.0685460105833,476.06854602450164,476.06854390854517,476.0685447262976
476.0685461235616,476.0685459764853,476.06854598995824,476.068543862637,476.06854468390407
476.06854608440426,476.0685459425962,476.06854595558656,476.06854381684866,476.068544641676
476.06854604504616,476.06854590887747,476.06854592135124,476.06854377114723,476.06854459957606
476.06854600547416,476.06854587528204,476.0685458872083,476.0685437254879,476.06854455755615
476.06854596570554,476.0685458417889,476.0685458531402,476.06854367986136,476.0685445156005
476.0685459257268,476.06854580835045,476.06854581910267,476.06854363422275,476.0685444736609
476.0685458855251,476.06854577492004,476.06854578505204,476.0685435885273,476.06854443168936
476.0685458451175,476.06854574147616,476.0685457509702,476.06854354276555,476.06854438966997
476.0685458044909,476.06854570797185,476.06854571681345,476.06854349689274,476.0685443475547
476.06854576364225,476.0685456743686,476.0685456825464,476.06854345087595,476.06854430530603
476.0685457225683,476.0685456406276,476.0685456481337,476.06854340468203,476.0685442628867
476.0685456812558,476.0685456067021,476.0685456135315,476.0685433582664,476.06854422024867
476.0685456397225,476.0685455725709,476.06854557872225,476.06854331161964,476.0685441773762
476.0685455979549,476.0685455381867,476.0685455436616,476.0685432646968,476.06854413422104
476.0685455559392,476.068545503502,476.0685455083054,476.0685432174529,476.0685440907346
476.0685455136939,476.06854546849644,476.0685454726367,476.0685431698792,476.0685440469021
476.0685454712051,476.0685454331224,476.06854543661086,476.06854312193053,476.0685440026748
476.06854542846975,476.0685453973415,476.0685454001929,476.06854307357395,476.0685439580156
476.068545385485,476.0685453611153,476.0685453633475,476.0685430247765,476.06854391288704
476.0685453422364,476.0685453243957,476.06854532602983,476.0685429754925,476.06854386723995
476.0685452987433,476.0685452871631,476.06854528822373,476.0685429257142,476.06854382106053
476.06854525499153,476.0685452493697,476.06854524988444,476.06854287539613,476.06854377429966
476.0685452109667,476.06854521096705,476.0685452109668,476.06854282449206,476.06854372690793
476.06854516668875,476.0685451719444,476.06854517146263,476.0685427730019,476.0685436788799
476.06854512214613,476.0685451322932,476.06854513136346,476.06854272091414,476.0685436302049
476.0685450773387,476.0685450920228,476.0685450906775,476.0685426682367,476.0685435808919
476.0685450322663,476.06854505114256,476.06854504941316,476.06854261497756,476.06854353095014
476.06854498691763,476.06854500965113,476.06854500756845,476.0685425611312,476.0685434803757
476.0685449413157,476.0685449675791,476.06854496517303,476.0685425067333,476.0685434292035
476.068544895449,476.0685449249253,476.06854492222476,476.06854245177806,476.0685433774298
476.0685448493055,476.0685448816876,476.06854487872096,476.0685423962594,476.06854332505014
476.06854480290895,476.0685448378976,476.06854483469226,476.0685423402135,476.0685432721003
476.0685447562478,476.068544793554,476.0685447901363,476.0685422836349,476.0685432185764
476.0685447093217,476.0685447486658,476.06854474506133,476.06854222653135,476.0685431644873
476.0685446621309,476.06854470324214,476.06854469947586,476.0685421689108,476.0685431098421
476.068544614663,476.06854465728077,476.0685446533765,476.0685421107667,476.0685430546356
476.0685445669424,476.0685446108146,476.06854460679546,476.0685420521368,476.0685429989054
476.06854451895697,476.06854456384104,476.0685445597292,476.0685419930143,476.0685429426463
476.0685444706942,476.06854451635724,476.06854451217396,476.06854193339194,476.0685428858527
476.0685444221791,476.0685444683971,476.068544464163,476.06854187330845,476.06854282856324
476.0685443733992,476.0685444199575,476.06854441569226,476.06854181275685,476.0685427707721
476.0685443243542,476.0685443710479,476.0685443667702,476.0685417517449,476.0685427124884
476.0685442750446,476.0685443216777,476.0685443174055,476.0685416902809,476.06854265372147
476.06854422545746,476.0685442718432,476.0685442675938,476.06854162835697,476.068542594465
476.068544175618,476.0685442215795,476.06854421736887,476.0685415660128,476.06854253475836
476.0685441255137,476.06854417088306,476.06854416672667,476.068541503241,476.0685424745957
476.0685440751316,476.06854411974996,476.06854411566246,476.06854144003296,476.06854241397036
476.0685440244976,476.0685440682161,476.06854406421104,476.06854137642966,476.06854235292275
476.06854397359876,476.0685440162773,476.06854401236745,476.0685413124227,476.06854229144614
476.0685439224349,476.06854396394317,476.0685439601405,476.06854124802027,476.06854222954973
476.06854387100634,476.06854391122295,476.06854390753864,476.0685411832305,476.06854216724275
476.06854381929975,476.0685438581124,476.0685438545566,476.0685411180448,476.06854210451814
476.0685437673411,476.0685438046477,476.06854380122996,476.06854105250426,476.0685420414169
476.0685437151179,476.0685437508251,476.06854374755375,476.06854098660085,476.0685419779324
476.0685436626162,476.06854369663967,476.06854369352266,476.0685409203253,476.0685419140571
476.0685436098631,476.06854364212865,476.0685436391727,476.06854085371987,476.068541849833
476.06854355684527,476.0685435872875,476.06854358449857,476.06854078677554,476.0685417852528
476.06854350356235,476.06854353212543,476.06854352950864,476.0685407195004,476.06854172032547
476.0685434500146,476.0685434766519,476.0685434742115,476.0685406519027,476.06854165506013
476.06854339618826,476.06854342086194,476.06854341860145,476.0685405839731,476.06854158944935
476.06854334211073,476.0685433647933,476.0685433627152,476.0685405157543,476.0685415235355
476.06854328776825,476.0685433084412,476.0685433065471,476.0685404472371,476.06854145731086
476.0685432331469,476.0685432518002,476.06854325009107,476.06854037841197,476.0685413907675
476.06854317827447,476.0685431949088,476.0685431933847,476.0685403093221,476.0685413239487
476.06854312313743,476.06854313776194,476.0685431364219,476.0685402399584,476.06854125684663
476.0685430677352,476.0685430803686,476.06854307921105,476.06854017032833,476.06854118946995
476.06854301206823,476.06854302273854,476.06854302176083,476.0685401004406,476.06854112182833
476.068542956122,476.068542964866,476.06854296406476,476.06854003028496,476.06854105391307
476.06854289992526,476.06854290679,476.0685429061609,476.06853995990565,476.06854098576815
476.0685428434633,476.06854284850493,476.06854284804285,476.0685398892924,476.0685409173851
476.06854278672205,476.0685427900053,476.0685427897043,476.06853981843557,476.06854084875573
